,uuid,ord_in_thread,author,published,language,crawled,site_url,country,domain_rank,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
7201,10fe3b48af2745d753f3bcedd05aa0e1b12b0e93,0,Sarah Jones,10/27/2016 17:50,english,10/27/2016 17:50,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Screen-Shot-2016-10-27-at-12.03.02-PM.png,0,1,0,0,0,bias
7202,fa4227e2230991bc7516cef837f22391b49e36a6,0,Jason Easley,10/27/2016 18:26,english,10/27/2016 18:26,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2015/07/CI1o0Z3UAAA06Hi.jpg,0,1,0,0,0,bias
7203,cc17bfe2da3fe9a48614ea647e1ea808a4dfe733,0,Jason Easley,10/27/2016 19:20,english,10/27/2016 19:20,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/michelle-obama-hillary-clinton.jpg,0,1,0,0,0,bias
7204,a4af4b33d43fcced5f80c630d0a6cc7e8260f772,0,Jason Easley,10/27/2016 21:33,english,10/27/2016 21:33,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/trump-mushroom-cloud.jpg,0,1,0,0,0,bias
7205,9cf3e96521524b33c7d3642d96586c92402e90c9,0,Jason Easley,10/27/2016 21:42,english,10/27/2016 21:42,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/rubio-water.jpg,0,1,0,0,0,bias
7206,310863e1be55eab3b50b1ef168476be61902a6d7,0,Sean Colarossi,10/27/2016 23:50,english,10/27/2016 23:50,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Screen-Shot-2016-10-27-at-7.29.58-PM.png,0,1,0,0,0,bias
7207,08d28db15259575f485afb2f5b4ac2752fb94dc6,0,Jason Easley,10/27/2016 23:50,english,10/27/2016 23:50,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2015/10/sanders-trump.jpg,0,1,0,0,0,bias
7208,156b92da07eb5eb2f164ad3dd92231b7ec84d0d9,0,Hrafnkell Haraldsson,10/27/2016 23:50,english,10/27/2016 23:50,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/trump-tape.jpg,0,1,604,0,604,bias
7209,9fcbad99f3257915489a95a4223de6477eca4ffd,0,Jason Easley,10/28/2016 0:20,english,10/28/2016 0:20,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/08/trump-ryan.jpg,0,1,0,0,0,bias
7210,d50c28a22d4c46b7a109c161b4f5c30472ebb6e5,0,Sean Colarossi,10/28/2016 0:38,english,10/28/2016 0:38,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Screen-Shot-2016-10-27-at-8.25.39-PM.png,0,1,764,0,764,bias
7211,25f493a7c1c6d5b9c784b0863f705bffaacd5475,0,Sean Colarossi,10/28/2016 1:10,english,10/28/2016 1:10,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/27715503852_18959f847a_b.jpg,0,1,388,0,388,bias
7212,867e2d44d036f442e19c523c119c89ecd05837bc,0,Sean Colarossi,10/28/2016 2:12,english,10/28/2016 2:12,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Trump__Clinton-1.jpg,0,1,0,0,0,bias
7213,920afe16a0fa5a25486401c722e308868bd87f48,0,Hrafnkell Haraldsson,10/28/2016 13:28,english,10/28/2016 13:28,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/25927662706_096bce8d28_b.jpg,0,1,352,0,352,bias
7214,c70b10e61a8c23a1613a5a64f55a9533e047d95f,0,Hrafnkell Haraldsson,10/28/2016 13:28,english,10/28/2016 13:28,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/kirk-duckworth-thailand.jpg,0,1,0,0,0,bias
7215,1695c9321fd46dd5d50c192bcee28c28f28deab7,0,Jason Easley,10/28/2016 15:10,english,10/28/2016 15:10,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/09/Trump-rejected.jpg,0,1,0,0,0,bias
7216,c01e0b28c7077998468044b50ed570b23a8f88e7,0,Jason Easley,10/28/2016 15:10,english,10/28/2016 15:10,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/08/trump-freak-out.jpg,0,1,0,0,0,bias
7217,9faef130560f379c7d5a1bae0612f0f7e4f2015a,0,Jason Easley,10/28/2016 17:53,english,10/28/2016 17:53,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/07/trump-shrug.jpg,0,1,0,0,0,bias
7218,392cb3f157617934923caa91883e5b919a34670a,0,Jason Easley,10/28/2016 17:53,english,10/28/2016 17:53,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/09/clinton.png,0,1,0,0,0,bias
7219,ef64f38e33985f54543ad46a3db8ec3993453058,0,Jason Easley,10/28/2016 17:53,english,10/28/2016 17:53,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/03/clinton-victory-speech.jpg,0,1,0,0,0,bias
7220,38ac5c405859e639586dc31124874d2ac3c6087a,0,Jason Easley,10/28/2016 17:53,english,10/28/2016 17:53,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/murphy-rubio.jpg,0,1,0,0,0,bias
7221,cf71857ce8c496d4749c7665e2fe009c375fb608,0,Sarah Jones,10/28/2016 17:53,english,10/28/2016 17:53,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/MikePence-1.png,0,1,949,0,949,bias
7222,9f9d60ba6dd80b43a38f322b6e034f48ada35bf2,0,Jason Easley,10/28/2016 19:03,english,10/28/2016 19:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Hillary_Clinton_24634300275.jpg,0,1,0,0,0,bias
7223,2f6173c8a514917ed453b9023bcf8d4f4fc6e979,0,Sarah Jones,10/28/2016 19:03,english,10/28/2016 19:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/06/obama-clinton-together.jpg,0,1,0,0,0,bias
7224,022f4595c757abca0a15d3775b005f4c95c364a2,0,Jason Easley,10/28/2016 19:03,english,10/28/2016 19:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/trump-clinton-investigation-reopened.jpg,0,1,0,0,0,bias
7225,fcafe0a2876517e9f439c6bb0c4139740fdd893f,0,Jason Easley,10/28/2016 19:49,english,10/28/2016 19:49,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/08/clinton-arms-out.jpg,0,1,0,0,0,bias
7226,492741e19db0f1a789b243965e8fcb2221fe9c15,0,Sarah Jones,10/29/2016 0:41,english,10/29/2016 0:41,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/black-Trump-suppoter-kicked-out.png,0,1,0,0,0,bias
7227,054368a77697b50844112365642e3365729f6148,0,Sarah Jones,10/29/2016 0:41,english,10/29/2016 0:41,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/HillaryClintongaggle.png,0,1,0,0,0,bias
7228,c8242069494bb5e262b642c57d28eca52c4966a5,0,Jason Easley,10/29/2016 0:41,english,10/29/2016 0:41,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/2016-10-15T180331Z_2_LYNXMPEC9E0FO_RTROPTP_3_USA-ELECTION-TRUMP.jpg,0,1,0,0,0,bias
7229,ef874f23fc8285ab3a0428b8c09b006e169c78bb,0,Jason Easley,10/29/2016 0:41,english,10/29/2016 0:41,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/07/2016-07-07T163623Z_1_LYNXNPEC6616G_RTROPTP_4_USA-ELECTION-CLINTON-COMEY.jpg,0,1,0,0,0,bias
7230,fedf62fa1250ce475b1d9904ee315fa65eaec17c,0,Sarah Jones,10/29/2016 1:08,english,10/29/2016 1:08,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Trumpsupporterjailed.png,0,1,0,0,0,bias
7231,7828c6d17620e93a71d798fef7a93875ebe34854,0,Sarah Jones,10/29/2016 5:03,english,10/29/2016 5:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/08/HillaryClintonhearing.png,0,1,0,0,0,bias
7232,a6042c93c89a4b27a4f1b358e0cbbd8dacb0da64,0,Headly Westerfield,10/29/2016 5:03,english,10/29/2016 5:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/megyn-kelly-newt-gingrich.jpg,0,1,152,0,152,bias
7233,2a892df9d2621e4f2db0b4449541e3f30cf9625b,0,Hrafnkell Haraldsson,10/29/2016 13:02,english,10/29/2016 13:02,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/kelly-goodlatte-special-prosecutor.jpg,0,1,873,0,873,bias
7234,948e705160436f03c1f35db7e45bacd8780a83de,0,Sarah Jones,10/29/2016 18:05,english,10/29/2016 18:05,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/07/Hillary_Clinton_23705602384.jpg,0,1,0,0,0,bias
7235,d9f1423124e55d6e00e57028b665ad9d37fba91d,0,Jason Easley,10/29/2016 18:05,english,10/29/2016 18:05,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/clinton-comey.jpg,0,1,0,0,0,bias
7236,89b3e2d4170d2a3c86dc4fa95a4aa00667eb06f8,0,Sarah Jones,10/29/2016 18:05,english,10/29/2016 18:05,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/TrumpHawkins.png,0,1,0,0,0,bias
7237,efcfd1510d71df71233c85eea13d9ddba7dbc3df,0,Jason Easley,10/29/2016 18:05,english,10/29/2016 18:05,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/09/hillary_clinton_donald_trump.jpg,0,1,0,0,0,bias
7238,b054ceb84bde5b92f2ace65ac1fe231a64b8528d,0,Jason Easley,10/29/2016 18:05,english,10/29/2016 18:05,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/08/Clinton-Trump-coward.jpg,0,1,0,0,0,bias
7239,623c13fe3e7df70a5731097139ad7e8ea10d02b9,0,Jason Easley,10/29/2016 19:04,english,10/29/2016 19:04,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/trump-voter-fraud.jpg,0,1,0,0,0,bias
7240,644db362a08d83d3518d2769095d10aad0d40d2b,0,Rmuse,10/29/2016 19:54,english,10/29/2016 19:54,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/obama-rigged-election.jpg,0,1,0,0,0,bias
7241,b4c8763f22bb0752b233553348783ca025791bac,0,Hrafnkell Haraldsson,10/29/2016 20:17,english,10/29/2016 20:17,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/07/khizr-khan-dnc.jpg,0,1,0,0,0,bias
7242,07272632351c0de9953fa0bd42d550321f808454,0,Rmuse,10/30/2016 0:03,english,10/30/2016 0:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/elephant-broken.jpg,0,1,699,0,699,bias
7243,e0a849b564ff348d1b0fa6cffa66b6926c89751c,0,Reuters,10/30/2016 0:03,english,10/30/2016 0:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/2016-10-29T202043Z_2_LYNXNPEC9S0IM_RTROPTP_3_USA-ELECTION-CLINTON.jpg,0,1,788,0,788,bias
7244,7a9ffd4f7332a7671a46dbd5ce95ace264ff8eca,0,Reuters,10/30/2016 0:03,english,10/30/2016 0:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/2016-10-29T180605Z_2_LYNXNPEC9S0FM_RTROPTP_3_USA-ELECTION-CLINTON.jpg,0,1,980,0,980,bias
7245,f8f6493540f664f0fafd7dcf8a12e76e609273b3,0,Reuters,10/30/2016 0:03,english,10/30/2016 0:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/2016-10-29T155520Z_2_LYNXNPEC9S0C9_RTROPTP_4_USA-ELECTION-POLL.jpg,0,1,0,0,0,bias
7246,c6325c257769fb208970ec07ba97d9d722b8f349,0,Hrafnkell Haraldsson,10/30/2016 0:03,english,10/30/2016 0:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/trump-pout.jpg,0,1,0,0,0,bias
7247,64cbc7cf432ecbd6974860edd75fe8b8ea9814ca,0,Hrafnkell Haraldsson,10/30/2016 5:41,english,10/30/2016 6:42,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/09/trump-anointing.jpg,0,1,0,0,0,bias
7248,2502bff315e088cc168d4ca962c6b397a67ce9d6,0,Jason Easley,10/30/2016 16:24,english,10/30/2016 16:24,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/07/2016-07-23T193820Z_1_LYNXNPEC6M0N1_RTROPTP_4_USA-ELECTION-CLINTON.jpg,0,1,0,0,0,bias
7249,eead7e3d81b9f5a358edd3cf5f903513843e69f7,0,Jason Easley,10/30/2016 16:24,english,10/30/2016 16:24,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/09/clinton-trump-fact-check.jpg,0,1,0,0,0,bias
7250,b6fe77ce403022c1f7c46f8af557d25984a51154,0,Robert Franek,10/30/2016 16:24,english,10/30/2016 16:24,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/hillary-clinton-pence.jpg,0,1,881,0,881,bias
7251,e9b73a19d48d5684e917a700ac63dc7cdf35550e,0,Jason Easley,10/30/2016 7:09,english,10/30/2016 16:24,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/07/2016-07-07T163623Z_1_LYNXNPEC6616G_RTROPTP_4_USA-ELECTION-CLINTON-COMEY.jpg,0,1,0,0,0,bias
7252,5fe76ede82363337a089c485c00df641106907af,0,Jason Easley,10/30/2016 21:43,english,10/30/2016 21:43,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/07/Screen-Shot-2016-07-05-at-11.09.14-AM.png,0,1,0,0,0,bias
7253,2037ca03d06791b29dcb228b882e6e48fde8e238,0,Jason Easley,10/30/2016 21:43,english,10/30/2016 21:43,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/02/Hillary-Clinton-Fox-News-logo.jpg,0,1,0,0,0,bias
7254,2f92e1f00d40c07d28796c767772578ede042382,0,Adalia Woodbury,10/30/2016 21:43,english,10/30/2016 21:43,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Trump-supporter-chanting-jewssa.png,0,1,821,0,821,bias
7255,d848d98c0a1204020668ed3a9fdb576946dbb95c,0,Jason Easley,10/30/2016 23:27,english,10/30/2016 23:27,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2014/09/Harry_Reid-big-fist.jpg,0,1,0,0,0,bias
7256,f0a355c588c85dc1a559be96baf8ee2064ae1f4e,0,Sarah Jones,10/31/2016 1:32,english,10/31/2016 1:32,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2015/12/Trump-Putin.jpg,0,1,0,0,0,bias
7257,2d5c5bf844a8963ff715c99af969c8147c416478,0,Jason Easley,10/31/2016 1:32,english,10/31/2016 1:32,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/04/trump-hand-on-head.jpg,0,1,0,0,0,bias
7258,4b680577ad2fab93c2646891015728b46962bdab,0,Rmuse,10/31/2016 2:57,english,10/31/2016 2:57,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/FBI-director-James-Comey.jpg,0,1,0,0,0,bias
7259,3dc38353263d14d4ec8a84352c939ba590001d2c,0,Adalia Woodbury,10/31/2016 3:57,english,10/31/2016 3:57,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/1001Supreme-Court.jpg,0,1,167,0,167,bias
7260,6e7da8386c68884ef51d3c0622a612d93f20a3cb,0,Hrafnkell Haraldsson,10/31/2016 12:16,english,10/31/2016 12:16,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/daniel-dale-trump-fact-check.jpg,0,1,0,0,0,bias
7261,c59ef3dfc41908c8aabe6a396b6860f6ae82fef1,0,Rmuse,10/31/2016 14:14,english,10/31/2016 14:14,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/04/pope-francis2.jpg,0,1,667,0,667,bias
7262,ff5d3a640e4f2ca2ab003497e704d1caf5d9cef8,0,Hrafnkell Haraldsson,10/31/2016 14:14,english,10/31/2016 14:14,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/trump-new-mexico-waterboarding.jpg,0,1,204,0,204,bias
7263,80335127c2fdaa7d690c4f8d7287888f9b72bb2e,0,Sarah Jones,10/31/2016 15:05,english,10/31/2016 15:05,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/trump-pout.jpg,0,1,805,0,805,bias
7264,a8cb195dfd434579bce2986c671424a5e1cc4857,0,Hrafnkell Haraldsson,10/31/2016 16:27,english,10/31/2016 16:27,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/640x640-1.jpeg,0,1,0,0,0,bias
7265,95973f630030b91c1aea2d941521bdb7fdad223c,0,Jason Easley,10/31/2016 16:59,english,10/31/2016 16:59,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2015/10/jason-chaffetz.jpg,0,1,0,0,0,bias
7266,fef8c5c8ac92ddc547cff662d0a6e6da88c40d11,0,Sean Colarossi,11/1/2016 0:04,english,11/1/2016 0:04,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Screen-Shot-2016-10-22-at-3.19.47-PM.png,0,1,492,0,492,bias
7267,b61178b927dd6c3717025b8719bcd4a1d1e67147,0,Jason Easley,11/1/2016 0:04,english,11/1/2016 0:04,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/07/2016-07-07T163623Z_1_LYNXNPEC6616G_RTROPTP_4_USA-ELECTION-CLINTON-COMEY.jpg,0,1,0,0,0,bias
7268,a07153627bbe6478fdff881737915fe941efd506,0,Jason Easley,11/1/2016 0:04,english,11/1/2016 0:04,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2015/07/trump-hands-up.jpg,0,1,0,0,0,bias
7269,fa3ca5bbda2fc5bd39f060a16c4d8a1c857c41f0,0,Jason Easley,10/31/2016 23:42,english,11/1/2016 0:04,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/08/clinton-trump-3.jpg,0,1,0,0,0,bias
7270,998bab06aaf9ffa34b3feefe39182bc3dcc977af,0,Sean Colarossi,11/1/2016 0:56,english,11/1/2016 0:56,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/24877259689_02fabb19c9_b.jpg,0,1,0,0,0,bias
7271,a4b2c0afeef1cab15d1b7fc633908548947ef4c3,0,Sean Colarossi,11/1/2016 2:00,english,11/1/2016 2:00,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Donald_Trump_23691565882.jpg,0,1,944,0,944,bias
7272,367dc266164d1dbd428cab0d4274f8bc32e279ef,0,Sarah Jones,11/1/2016 4:37,english,11/1/2016 4:37,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/09/Trump-rejected.jpg,0,1,0,0,0,bias
7273,a8297075a0e6f34006abfdf4dfb68764eb248ade,0,Hrafnkell Haraldsson,11/1/2016 12:12,english,11/1/2016 12:12,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/trump-angry.jpg,0,1,0,0,0,bias
7274,44225bfcf0b8acdae9a647db9f88af2909175e1e,0,Rmuse,11/1/2016 14:06,english,11/1/2016 14:06,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/women-voting.jpg,0,1,0,0,0,bias
7275,b6ca5fe5b5b814eda41b9d379b2f96f4ed1917f1,0,Hrafnkell Haraldsson,11/1/2016 14:06,english,11/1/2016 14:06,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/11/maddow-trump-kkk-paper.jpg,0,1,0,0,0,bias
7276,52fc8f910ed2a40681c9e4574a9751e45ef8c94c,0,Jason Easley,11/1/2016 15:24,english,11/1/2016 15:24,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/Donald_Trump_Laconia_Rally_Laconia_NH_4_by_Michael_Vadon_July_16_2015_03-1.jpg,0,1,0,0,0,bias
7277,344438f02ca790d393cec114d8a58f37a1108ddf,0,Sarah Jones,11/1/2016 15:55,english,11/1/2016 15:55,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/10/2016-10-15T180331Z_2_LYNXMPEC9E0FO_RTROPTP_3_USA-ELECTION-TRUMP.jpg,0,1,0,0,0,bias
7278,46f2c17697869ead8dc64fb6519ff139691391e7,0,Sarah Jones,11/1/2016 17:36,english,11/1/2016 17:36,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/11/PutinRussian-President-Vladimir-Putin-attends-an-awarding-ceremony-at-the-Kremlin-in-Moscow-Russia.png,0,1,0,0,0,bias
7279,93fd48c101f000640be292ad926cc06bc472e74a,0,Jason Easley,11/1/2016 18:41,english,11/1/2016 18:41,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/03/clinton-arms-up-win.jpg,0,1,0,0,0,bias
7280,d47c45fa7b53d60d664f277082ad3e89516f8cb0,0,Jason Easley,11/1/2016 20:20,english,11/1/2016 20:20,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/11/machado-trump.jpg,0,1,0,0,0,bias
7281,7539c1809efc008a142f6a1568e28e03b023b017,0,Jason Easley,11/1/2016 22:13,english,11/1/2016 22:13,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2015/08/trump-racist.jpg,0,1,0,0,0,bias
7282,ceec17c12a16e7e2673f612f416de618d51de08a,0,Hrafnkell Haraldsson,11/2/2016 1:03,english,11/2/2016 1:03,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/11/abc-david-bossie.jpg,0,1,0,0,0,bias
7283,4daaebe24cfb83f74a6f481e3439ac693e97833c,0,Jason Easley,11/2/2016 1:51,english,11/2/2016 1:51,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2012/09/paul-ryan-sad.jpg,0,1,0,0,0,bias
7284,87723b7a1d6fce3c201594c611adcc9dcc2cf64d,0,Jason Easley,11/2/2016 4:07,english,11/2/2016 4:07,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/08/sean-hannity.jpg,0,1,0,0,0,bias
7285,75ceadc9cee869c1d5792fff63343f9b139be18d,0,Sarah Jones,11/2/2016 14:40,english,11/2/2016 14:40,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/04/2016-04-22T211131Z_2_LYNXNPEC3L195_RTROPTP_4_USA-ELECTION-TRUMP.jpg,0,1,0,0,0,bias
7286,0290223c36946d9500c3b612bee6a19810bea7d2,0,Hrafnkell Haraldsson,11/2/2016 14:41,english,11/2/2016 14:41,politicususa.com,US,4617,0,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/11/Clinton-protester.jpg,0,1,0,0,0,bias
7287,97331c6550cd4e45d7238851a7784111bb15963d,0,NA,10/26/2016 22:40,portuguese,10/26/2016 22:40,pravda.ru,RU,12191,0,http://pravda-team.ru/port/image/preview/article/0/0/9/42009_b.jpeg,0,0,0,0,0,bs
7288,87b3b4bf217ce9ff0a382d10f37f1439a32d80c1,0,NA,10/26/2016 22:40,portuguese,10/26/2016 22:40,pravda.ru,RU,12191,0,http://pravda-team.ru/port/image/preview/article/0/0/8/42008_b.jpeg,0,0,0,0,0,bs
7289,de27e759d4478f297e9546c37cfadaa8c87921d9,0,NA,10/26/2016 22:40,portuguese,10/26/2016 22:40,pravda.ru,RU,12191,0,http://pravda-team.ru/port/image/preview/article/0/0/7/42007_b.jpeg,0,0,0,0,0,bs
7290,0ad781f959a2d3a0cb3d1651209e312479550949,0,NA,10/26/2016 22:41,portuguese,10/26/2016 22:41,pravda.ru,RU,12191,0,http://pravda-team.ru/port/image/preview/article/0/0/6/42006_b.jpeg,0,0,0,0,0,bs
7291,a163ebd2e05294fa01391364203015a9a4e5d40c,0,NA,10/26/2016 22:41,portuguese,10/26/2016 22:41,pravda.ru,RU,12191,0,http://pravda-team.ru/port/image/preview/article/0/0/5/42005_b.jpeg,0,0,0,0,0,bs
